Place ID,Latitude,Longitude
ChIJgbK8_xNawokRZv0CHIXl8hs,40.7048626,-74.0125633
ChIJoQb5SxBawokRtYcvnZAI2lE,40.7034401,-74.0168023
ChIJraKL-BJawokREpxDmF5GcL4,40.7032775,-74.0170279
ChIJKXQp3BNawokR6gUmnJXw58c,40.7046358,-74.0135441
ChIJ9YVNgatgwokRcjDzABmd8cA,40.6968085,-73.8370693
ChIJnxVuwsdgwokRF0Ep9JcWjvc,40.7026424,-73.816863
ChIJcxqLSElawokRg8yWSF45nCM,40.6923878,-73.9901563
ChIJx4FEk0tawokRJbOqIId-8wQ,40.6923309,-73.9872022
ChIJM2ROJkRcwokRH7ChjOlOe_8,40.6792195,-73.9041524
ChIJK2v8fktcwokRFE55slzVeTE,40.6777799,-73.8916165
ChIJ7zQkKRdawokR0JKr2_7uzBM,40.7076093,-74.0119753
ChIJGxFxxJhZwokRaAQ22S4T8GA,40.7352838,-73.9910575
ChIJ8ZKgJKFZwokRZocIIjQWnS8,40.7400007,-73.9863381
ChIJR_yfQhNawokRti4i3iRuWwY,40.7010306,-74.0130686
ChIJDRuNCdRPwokRFpSER4blcvM,40.6442121,-74.0725262
ChIJf7ZpaBNawokRroUHoA0MiU8,40.7017448,-74.0129779
ChIJx9ejEQZZwokRue5HV5bvu9U,40.7454038,-73.978122
ChIJGcMs2IBZwokRmiN29CpyU6w,40.7185592,-73.9881894
ChIJGR0tcDFfwokRAlruaLYIuyA,40.7603936,-73.9292082
ChIJsS1xLQJZwokRGfXJPMwXA1A,40.752039,-73.97638
ChIJa7v7hrdgwokRG07aYMpDzho,40.702007,-73.820709
ChIJFSysHBlawokRuTFRpOXXM38,40.7118041,-74.0101995
ChIJ2Y3T16dhwokRHjSzjlDXqao,40.7284874,-73.7827725
ChIJCaQtRaZhwokRKtu_MIaGYn4,40.7295374,-73.7810078
ChIJDaxkfb9gwokRtylJhN5UpzY,40.7089143,-73.8183298
ChIJyVpDIydewokRoBS87nVhXb0,40.7091714,-73.8186176
ChIJPVn6MyFewokRnlQMybUJ-vU,40.7204511,-73.8458886
ChIJ4QqTITJfwokRzjwSuQM_uSY,40.758823,-73.9304242
ChIJJQqRchRawokRW21DGwuYgt8,40.7034558,-74.0120936
ChIJbQPAMS1gwokRC3q43wVUfI4,40.7597148,-73.7953341
ChIJX75g9hBgwokR0zf__bIDmIM,40.7609144,-73.8270813
ChIJOwJFXs1hwokR8FSExKOomjg,40.7574239,-73.793505
ChIJN56bW9hgwokRo4EtMgWA4ys,40.700709,-73.7971741
ChIJt7rGmBBawokR6QNt2e9e1kY,40.7097005,-74.0139538
ChIJy8jTDBtawokRB9wNyxemSw8,40.7131919,-74.0159125
ChIJkTkmURtawokRHihHdS0aFBY,40.7149968,-74.0177759
ChIJD8YUwhFawokRFu9nJOnNJbU,40.7165411,-74.0165877
ChIJuXASOB9awokRbPbiM8bVkzo,40.7151451,-74.0079738
ChIJ_dkIzRhawokRcm_MIAmj9YA,40.713746,-74.0090458
ChIJr26I09tgwokRBbwCGxGjvbg,40.7018551,-73.8018245
ChIJh3-JOKlZwokRF2zVuxg0pXc,40.750082,-73.9881313
ChIJQRPyTKlZwokR9iaaX_VyKEI,40.7498192,-73.9889491
ChIJj1jppK5ZwokR2hcj3GDOOg4,40.7505367,-73.989914
ChIJIexMpOhgwokRrW3CsQP8Rqk,40.7144361,-73.8071603
ChIJTb8gGQdfwokRX9kE9j9_tZw,40.748395,-73.891449
ChIJm0aH1QVfwokRlkgRo7LIqss,40.750039,-73.8957174
ChIJHVgysbFgwokRWvGNCM1yM78,40.7005154,-73.8282729
ChIJt8prFBhawokRplWLdDZKDc4,40.7101527,-74.0074525
ChIJJe-tT0xnwokRwh3xqI5BuFY,40.6899263,-73.8265578
ChIJCa5A3O9gwokRIOoInNFWbTM,40.719858,-73.808257
ChIJSYJ77w1gwokRKybk2xPkCio,40.7574326,-73.8309932
ChIJz7Q54Q1gwokRz7SXloE9_qo,40.7584038,-73.8304585
ChIJHwETWA5gwokRDLP0KzjBiXo,40.760178,-73.833026
ChIJAQAAAAVgwokRvNRa9HY7LHw,40.7601859,-73.8330277
ChIJtzNwtC9gwokR15oOVjsGA3U,40.7607139,-73.8036838
ChIJmXsV2BBawokRKRW4simy9As,40.707973,-74.013611
ChIJWYj_nUtawokR3kumtjQjSd0,40.692192,-73.9860979
ChIJQdmEmkxawokR5NUShUf6hm4,40.690545,-73.985065
ChIJnSKGEJlZwokRQIpiCvzKzV4,40.7330953,-73.9907729
ChIJ-xE_EJlZwokR9vweUnTaPcI,40.733218,-73.9906703
ChIJ3fRbUZ5ZwokRnYYmigSeB08,40.732881,-73.985527
ChIJqccvIQxZwokR4PfF_NqTomc,40.7389351,-73.9753367
ChIJwdWEVWtkwokRzi4y37DyZBY,40.664,-73.724146
ChIJz-x1eGxkwokR3HfddVAR_hM,40.66357,-73.7239999
ChIJja9U72tkwokRow60T1oxMBk,40.6635083,-73.7256829
ChIJe5tgrlhnwokRG5z0R8aLsv8,40.681481,-73.841254
ChIJVbDAYBODxIkR8Qt9hUYmr6s,41.0719621,-75.0362091
ChIJtcP-av-KxIkRIBlv3hYpdlY,41.0003478,-75.2678056
ChIJKf6ev55gwokRgDl092aq_38,40.718331,-73.837324
ChIJT35y6K1ZwokRF8Y4AiKVQzM,40.7520124,-73.9933338
ChIJI93dPbJZwokRIoOEoivEDQs,40.7529454,-73.996337
ChIJs1K2WBBgwokRv5NKt2yfMo0,40.760937,-73.827286
ChIJTVRHOuuQwokR6vFt-0kB3DU,40.9654187,-73.6750037
ChIJYcf2JouRwokRETXMXuWV6-g,40.9386176,-73.7445876
ChIJXfIVIHD2wokRYDs2KdhGygw,40.8171269,-73.9482408
ChIJa1-2icRgwokRwBB6jNspHTw,40.701211,-73.807654
ChIJhT6eMlZYwokRHBpskofU8_A,40.822008,-73.953332
ChIJ0zHAy2_2wokROHSUG_3UnEw,40.8174689,-73.9487476
ChIJobJAKmz2wokRgLjRO4YY9bw,40.8146294,-73.9509083
ChIJW7GSpeZdwokRsNKd24sHDMc,40.692435,-73.86001
ChIJA4MFOTpfwokRtGjswNQMJw4,40.76572,-73.913846
ChIJi13jwwZfwokRVJII4PrnL0U,40.7482023,-73.8929692
ChIJua3hW6dZwokRgXl2SJjJplc,40.7411707,-73.9832887
ChIJoVnM0-ZYwokRXhjV_dgw_74,40.7574667,-73.9632029
ChIJ318GZ8lgwokRBOqI6wnSAIU,40.696913,-73.8139999
ChIJ0ZT0XChZwokRBlNVLFgJEU4,40.747956,-73.9472068
ChIJ_5iS2NtgwokRFhYigY3TleI,40.702689,-73.800696
ChIJCYeAcGX2wokRb_6dwWsqrZs,40.8196311,-73.9505155
ChIJ__X9GgpZwokRwEi5PIR3pic,40.739686,-73.982112
ChIJcctiAAlZwokRt1_nE9PF8nQ,40.742174,-73.980018
ChIJyW6rl0NnwokRyhfHz6a2G2I,40.6758953,-73.8265804
ChIJs-QTh61iwokR0JtBs9y9p_8,40.738079,-73.656869
ChIJT0hbzMxewokRX24oN_Bchig,40.735313,-73.935725
ChIJc5gV3lZkwokRK2zjfaYc5jg,40.6436068,-73.7053086
ChIJq_Wtf2lkwokRPu4KrEmc0wg,40.6597001,-73.7248031
ChIJjRuCaWX2wokRk_L0d7CLJGM,40.8204551,-73.9484542
ChIJfz3AY2X2wokRnI9LDmRKldQ,40.8210461,-73.9502414
ChIJyQ3Tlj72wokRUCflR_kzeVc,40.8075355,-73.9625727
ChIJ-zlGwD72wokRpX9B4qztwsE,40.8079732,-73.9643219
ChIJlz_kv-9dwokR-mHHTe7AqVs,40.686203,-73.855202
ChIJFydUn2dkwokRFmG2ofVjF9Q,40.6578421,-73.7098494
ChIJET2mCntkwokRF1afLVmudgU,40.669251,-73.7084199
ChIJ3e_rNGpkwokRXGqiyErPEd8,40.6618758,-73.7204123
ChIJJ8MAaZJjwokRU4p5t0YAKU4,40.6896968,-73.7233851
ChIJS6VmLplgwokRyjsuck0rGY8,40.717126,-73.835769
ChIJacve289gwokRb6A3tfPkuas,40.6987166,-73.8070267
ChIJ6c0h6PVdwokRdz5FvVgNVTM,40.680326,-73.8436738
ChIJdeSMjgVgwokRg9on6yNCay4,40.7639841,-73.8344413
ChIJ8QAAAENkwokREi-l5JRhpyw,40.662918,-73.721903
ChIJ3buThdRlwokRENyaDwhQhuM,40.639177,-73.7426349
ChIJ1a1t52hkwokRtmq5f2RDQVM,40.6622549,-73.7130014
ChIJz2u2SCVfwokRIVDRKWLKBDk,40.7568434,-73.9244921
ChIJMQ1veGb2wokRiKENnz-Nu1A,40.8214186,-73.9541375
ChIJrePca9BgwokROpZUAy_EDr8,40.6985308,-73.8044712
ChIJAxZHjwVgwokR44caKRsp8Xw,40.7637637,-73.8339712
ChIJzbkYtF1gwokRd4gBSnlveKw,40.736746,-73.8203195
ChIJbRaMP8ZgwokReCReUM8TIro,40.7028265,-73.8141096
ChIJm3zuNBdkwokRhjKWvXovBHI,40.6650218,-73.7342958
ChIJOzND8wVgwokRIe9AdYRwyVk,40.7639104,-73.8347398
ChIJVx0lKGZkwokRqbTwkwU_s6Y,40.6600446,-73.7124713
ChIJ_2pVw2NkwokRjzIIXXgJOYQ,40.66151,-73.70476
ChIJiYcD8otkwokRkHo5MrMdvFo,40.6601071,-73.7040353
ChIJOb7U5mFkwokRh40EjzfiAF0,40.6592811,-73.7008913
ChIJx6dmKmX2wokRhFuDzuB9nic,40.8216914,-73.9479451
ChIJXV49v3xkwokRqccXa0F4d48,40.6680005,-73.705214
ChIJy62yFa5ZwokRun79NAZCVXk,40.750568,-73.993519
ChIJGeNbIJBkwokR5_aKt7npRps,40.6694396,-73.7149739
ChIJT3RZGRZhwokRR9FkFXygq58,40.7064453,-73.7783244
ChIJ36c3xKZmwokRbhii6gZkQlQ,40.66847,-73.75175
ChIJ8Xzmf5VYwokRjMelhHupAmc,40.7738616,-73.9594478
ChIJr0fLHLpgwokRsi_XQ_Q17vo,40.7035888,-73.8246128
ChIJ1-jnP3tkwokRkzSyvZIgx_Y,40.6674276,-73.7086379
ChIJF_191WVkwokRU17yidhXjwM,40.6615587,-73.7095637
ChIJV6Ne2OZdwokRYMpkL0Rw8vc,40.692682,-73.862405
ChIJNxEXw3xkwokR1_Ayn52cWK4,40.6669105,-73.7044558
ChIJQZGIyo1kwokRrZKMRlgH_kU,40.65765,-73.691657
ChIJm2YWx4lkwokRB6fixkeP5kU,40.6617394,-73.6993148
ChIJLyX3EJhgwokRpDZ82H6SJuo,40.7140053,-73.8310996
ChIJkyuoZX-KwokRd1J0FM8uXAM,40.7676918,-73.790923
ChIJHy5uCtthwokRULbfQfh8cJs,40.7581,-73.778905
ChIJFyNOVmZkwokRPpVn1TTqoBI,40.659563,-73.709672
ChIJNVApVc1gwokREVPi4fWT8jE,40.6904308,-73.8067794
ChIJo2ocC3tkwokRe0LScQyu28A,40.668649,-73.708265
ChIJVVVVFWtkwokRVrliYqw3zcE,40.6623372,-73.7210823
ChIJJdqFM2tkwokRzYTWkbYCseg,40.6628895,-73.7273088
ChIJBRgQJmxkwokRv12TLacdkZ8,40.664627,-73.7207468
ChIJCRkQJmxkwokRW7ZtDl-14sI,40.6645605,-73.7207024
ChIJiyeRJ5dkwokRKJr6ZgPYTeU,40.6599256,-73.6822082
ChIJ-_SYLTxgwokRUSKjq0twPyY,40.759404,-73.9294535
ChIJEaylBB1fwokRS63eDLhQm8Q,40.7457996,-73.9028263
ChIJ87a7BJ5YwokR4TLbUoQMB1s,40.791642,-73.964696
ChIJ-1hgrxBkwokR3KiLeOWLskU,40.66594,-73.73555
ChIJEXspN9JlwokR42beac25ih4,40.6370201,-73.7383941
ChIJ-1IVwtNlwokRDJnJrZj6ujo,40.6370203,-73.7383934
ChIJnZ4lShdkwokRwOxoYnWYURA,40.6648605,-73.7347405
ChIJkX2PT9BgwokRRAVJxjSN0EY,40.698127,-73.8045768
ChIJkYuIpTVfwokRqcdrhuzJ4_Y,40.7570866,-73.9311848
ChIJ4zGFAZpYwokRGUGph3Mf37k,40.7828647,-73.9653551
ChIJUexZ_WpkwokRTIxXjwaiVGw,40.660936,-73.722216
ChIJ2_fw71dkwokRjqP965fvprE,40.6447289,-73.7024331
ChIJPwLjwxFgwokR--CbiBEvDws,40.7593354,-73.8290662
ChIJsaSCwxFgwokRlsnQg5YgJz8,40.7591285,-73.8295197
ChIJsaSCwxFgwokRegxp3tzMCVM,40.7591161,-73.8291097
ChIJfab-XthewokRnk_UnpJpo_I,40.7451222,-73.9213385
ChIJmbTk2jpfwokRbEl8pHWwZJg,40.7570007,-73.921868
ChIJ-yVUFKhZwokRitoEd4phQQc,40.74646,-73.984274
ChIJHXXHczFfwokR9csQPunBYFA,40.760168,-73.9289149
ChIJVY3s0ghZwokR6e1D8qjJL1k,40.7422691,-73.9770822
ChIJh9YDzu9gwokReesu-ypW_hs,40.719772,-73.809166
ChIJwY2rYzVlwokRrGjMNvqFXgk,40.665215,-73.725976
ChIJ-2TUos1ewokRR4aDuNw8WgY,40.7367994,-73.9321655
ChIJZ2hxHfhmwokRqU6AJZ-lOv4,40.648209,-73.7831621
ChIJMTA43mVkwokRh4D99aBiLws,40.6619633,-73.7111344
ChIJo59s-WVkwokRmjmCsWQD0pg,40.6619633,-73.7111344
ChIJD336WS1gwokR-59wtTy8JwQ,40.7583532,-73.7956093
ChIJIXKdOhBgwokRyvWkIFzvejg,40.761436,-73.8287544
ChIJY7EpggxgwokRXpSCvZ-81-U,40.7574274,-73.834941
ChIJ82I1hgtgwokRh17DV28_-TM,40.7575924,-73.834815
ChIJ-Vn5BAdgwokRSn23I2EwOog,40.7572145,-73.8357186
ChIJZwLQKg5gwokRBIxYL6Ko5oQ,40.7604349,-73.8303945
ChIJmTomSKRZwokRi6FZRDvc3oE,40.7432863,-73.9903634
ChIJARoGfQJZwokRXPTtGNiI-FQ,40.7534048,-73.9743598
ChIJqapeXQJZwokRKlRO_dbgy6g,40.7527997,-73.9746888
ChIJVRde1OpdwokRPcoirZFKuiE,40.6788585,-73.86296
ChIJZ2NxFXtkwokRpqPMEUOKy40,40.667498,-73.7086975
ChIJw7pkR2JkwokR5GEqY6NOlaI,40.66192,-73.7025104
ChIJKa6-Wr5kwokRs51q5HnKIiI,40.6545582,-73.6747724
ChIJfSlPEXtkwokRpQB-Uh9E7Bk,40.6680563,-73.7082499
ChIJmXdcz-BhwokRh1m-mX1ZQzo,40.7598277,-73.769294
ChIJg4BgwNdYwokRsfnbAaWsQb8,40.7510958,-73.9460058
ChIJ18iCwgZfwokRT4_a_OR5zbs,40.7484083,-73.8928732
ChIJd6DFUpVdwokRVK1IR8p7bsg,40.678796,-73.864725
ChIJ3XECVadZwokRDyddOj0jiOw,40.7401991,-73.9833745
ChIJmWQ-TqFZwokR85D4d0WLYHo,40.743156,-73.98393
ChIJPd2QD5tYwokREqReanoFL74,40.7852685,-73.9695849
ChIJhZJ3Yq5ZwokR7_5fevZJH8E,40.7513308,-73.9925205
ChIJiag-Wq5ZwokR_7XKwKj8nJY,40.7500719,-73.9922026
ChIJDzorOvZYwokRW5XN4_UBY8w,40.7680797,-73.9818957
ChIJG5spkK5ZwokRHoyIXrNNRKY,40.7506434,-73.9910309
ChIJkb1-zwZfwokR4JoPdZ8Pa-8,40.7478008,-73.8928276
ChIJY9tFW9lgwokRJAOwEuhWRfQ,40.7032317,-73.7997408
ChIJF6kwOSVfwokRUH9BwE5kaaM,40.755527,-73.92249
ChIJWa6MnLFUwokRl9JsEwT5ADM,40.7597119,-74.2109455
ChIJBWcjgIj2wokRYNnbETeZPvU,40.8316662,-73.9477942
ChIJJ4ARMFFYwokRRyJCDyI-fyM,40.762826,-73.989807
ChIJyVaLsvZYwokRIDVJ-GYzaCg,40.7684641,-73.9772285
ChIJf6tc0fNYwokRBcHifgia2Es,40.76909,-73.9746
ChIJRxsmlItYwokRp5ZtogV3y90,40.7778724,-73.9781692
ChIJH_ZOmghZwokRa20TcxP_Bfs,40.743984,-73.9790773
ChIJ6dVD8RBgwokRBu_9ERCt754,40.760719,-73.826941
ChIJKybRgxhfwokR0uNZGII2KpE,40.7523287,-73.9120835
ChIJj59rYGyKwokRla01W2_3R2Q,40.7784094,-73.7743581
ChIJo4u5CuBhwokRcab-iYiiJNI,40.7632432,-73.7720333
ChIJ0xzx9x5hwokRJXGnTo9wbeM,40.7114952,-73.7915144
ChIJL63JxSVgwokRdUKPr09axcQ,40.7640479,-73.8084985
ChIJ0dNABR1fwokRt1TkXLDNj9c,40.7456717,-73.9029142
ChIJj4XpamlkwokR9Jwn771SdjM,40.6628621,-73.7164679
ChIJEZZQemtkwokRKs_m6vClWhE,40.661514,-73.718319
ChIJ_R4-YpJiwokRdvSFmdnz1Kc,40.661887,-73.719717
ChIJt5odSaFZwokRwzcZCN7Kif4,40.7404752,-73.9876541
ChIJC6dyvKlZwokRe0SjbL-BbU0,40.7510658,-73.9917785
ChIJ3xjWra5ZwokRrwJ0KZ4yKNs,40.7507815,-73.9889593
ChIJzcPbUOJewokReLng_eddaQk,40.7406175,-73.900089
ChIJ9Y0Yeq5ZwokRN46fCH4yid0,40.7511838,-73.9921394
ChIJiyMJoDhkwokR2f0tX_o-zVY,40.6526109,-73.7241481
ChIJ3bT1bSVZwokRJN_6JR8BkvU,40.7424176,-73.9481564
ChIJn1JV21lmwokR331CBJogbWg,40.644024,-73.7824417
ChIJ6W3FzTRydkgRZ0H2Q1VT548,51.4700223,-0.4542955
ChIJz-AxfCoddkgRyQsCzJEaFg4,51.5179553,-0.0465811
ChIJMXHkHc4cdkgRZud-8UWz_ro,51.5211475,-0.0586239
ChIJPRkGe9EcdkgRnO9LDY1bL2o,51.5203817,-0.0554277
ChIJGTlBktQcdkgRhwDjTwHtKdo,51.5168901,-0.052012
ChIJYS9ld8scdkgRBkTV4woi_Tk,51.5175695,-0.0654875
ChIJM1I7780cdkgRHyeKVVMVE_0,51.5194996,-0.0611717
ChIJkf4NDG8ddkgRXEINXuEbip8,51.5432961,-0.0165517
ChIJE1VVZW8ddkgRymJQutSelf0,51.5384281,-0.0129014
ChIJQfF2b2QddkgRhvL1CKoDiuo,51.5431462,-0.0072354
ChIJIQnvORcEdkgRqHu737cFPIU,51.4429932,-0.1120567
ChIJGTlBktQcdkgRINr-lXppmLY,51.5168937,-0.0520684
ChIJ84I2Z76n2EcRhgpkjInbfEo,51.5400802,0.0260523
ChIJ9yIOl9YcdkgRFnIx9hqT4gM,51.521115,-0.0511071
ChIJP65VBS4ddkgRLA53i2H_l7Q,51.5209074,-0.0359471
ChIJT3nqaNYcdkgR5lI5o2Ed_Lo,51.5220968,-0.0501046
ChIJ8XHTE8scdkgRWItn3tvvzEs,51.5168598,-0.0663585
ChIJl55TqZAEdkgRCqQtpLZu6r0,51.4882621,-0.1056239
ChIJc2nSALkEdkgRkuoJJBfzkUI,51.503324,-0.119543
ChIJH-tBOc4EdkgRJ8aJ8P1CUxo,51.508039,-0.128069
ChIJG-CxwNoEdkgRXx26gHZwVf8,51.5024597,-0.1348109
ChIJtV5bzSAFdkgRpwLZFPWrJgo,51.501364,-0.14189
ChIJvVRe4NMEdkgRw3WgQO_J9KM,51.510121,-0.1341683
ChIJ7zE9bS0bdkgRV_ksXFw6Tdw,51.5164813,-0.1315674
ChIJfyb9wiwbdkgRTSJTdfkqKEs,51.516109,-0.1329463
ChIJe9DRTdUadkgRAlFpoUrfj0c,51.5152117,-0.1418553
ChIJQz2u9docdkgRZW51q_nZvC0,51.5270387,-0.0558137
ChIJgQuNkLccdkgRg_KsAYlhQH0,51.5246137,-0.0725673
ChIJnYmzQJMCdkgRzhmhzDpH_ow,51.487476,-0.022328
ChIJZahzh9YcdkgRtBbBSKL8iw0,51.5207181,-0.0499685
ChIJj8ZtidYcdkgRRBuVD4W0ya0,51.5221596,-0.0499421
ChIJmyYjOEgDdkgR345iS9jBRsE,51.5064055,-0.0711452
ChIJL7f5NMYEdkgRuIoX6qJRAXo,51.5034333,-0.1196629
ChIJherYBS4ddkgRuBbzXCAvQS8,51.5204986,-0.0358937
ChIJUXWN6M0cdkgR9DVO7rqVsT4,51.5194231,-0.0595808
ChIJn9vnkPcRdkgRHDWuXycxSiY,51.5263182,-0.2804511
ChIJZSrYWMfnc0gR1ljVaYIAk0Q,51.1852497,-1.8593437
ChIJEfYKhTvmc0gR3dLTvOJwkZc,51.178882,-1.826215
ChIJm-i1NjsRdkgR5eH3xUZIL84,51.483894,-0.6044027
ChIJM5Vuw88cdkgRBuSPR3q42ds,51.52392,-0.05954
ChIJNWkJGNYcdkgRtHjWuPiFC1o,51.5214565,-0.0475106
ChIJ43mXVM4cdkgRJuZ_G__nyFA,51.522821,-0.0610203
ChIJSdtli0MDdkgRLW9aCBpCeJ4,51.5054564,-0.0753565
ChIJHUND2RgddkgRarf7ZQfLCw4,51.5365614,-0.038972
ChIJLy21FiMddkgR3PCTViotrnc,51.532488,-0.037049
ChIJQyKhCrccdkgRaErcSOFPALY,51.5266167,-0.0621397
ChIJKQybmMUcdkgRvKkwtJ1nuC4,51.5268364,-0.0621141
ChIJF3cvYdEcdkgRqMr_zRicTsY,51.5202634,-0.0560149
ChIJVVWVELmn2EcRT6zeHU2KJXk,51.5394012,0.0312871
ChIJTRu3ELmn2EcRgSN2LnYOwSE,51.539388,0.031231
ChIJVeNBoLmn2EcR6G09O3AI6j0,51.539877,0.032496
ChIJ98lLhtQcdkgRg2mfcK_sDAc,51.5174445,-0.0521895
ChIJb-A0k9EcdkgRQtZ83lXqLFQ,51.5211433,-0.0572246
ChIJGTlBktQcdkgR8fAoOYpogOg,51.5168885,-0.0519517
ChIJ05SW0MwcdkgRKb-ciaL9Dx0,51.5156969,-0.0615923
ChIJuRAo31oddkgRtXOhCtFdYcQ,51.5279882,-0.0105947
ChIJtYCAIloddkgRNvosjf9VYnw,51.5291357,-0.0062351
ChIJLbhMkloddkgR1RsA2-sf3Co,51.5264191,-0.0096402
ChIJvdLOzS0DdkgRyJfaEAuJOlA,51.5105309,-0.0560395
ChIJseGwZWQddkgRuX8oH7SQShc,51.542273,-0.007442
ChIJpTrBAWQddkgRgrN8pA-1QdQ,51.5437617,-0.0070103
ChIJDUOURWQddkgRNbk0JFqzDJg,51.544252,-0.008141
ChIJ1VCbi2EddkgR29v8ib-jTxY,51.54381,-0.0059196
ChIJNd9UyJdWfUgRmq-LNmpxOCI,51.5438253,-0.0051458
ChIJ7aUHEGQddkgRcYg7DEzrSSc,51.5437378,-0.0049936
ChIJG1NqZWQddkgRLxZ_nnJ7X0M,51.5438563,-0.0081824
ChIJP5dtaMwcdkgRTsnS63yrXrk,51.5182473,-0.0629888
ChIJw4F5MI0EdkgRW2lEptN9pYc,51.4816133,-0.1166055
ChIJo7HescoadkgRvj_kxiaQEuI,51.5152356,-0.1634595
ChIJ0f2uhLmn2EcR40pYsbwSFbI,51.5406602,0.0327307
ChIJp0NLmbmn2EcRTDIHSjjutwA,51.5398801,0.032739
ChIJi5oAYSwddkgREUApKgZIZoo,51.517594,-0.039747
ChIJ1fVwiLeg2EcRMk5A58NvROs,51.6095724,0.0213714
ChIJj3iENwyo2EcRF_-JZSO40T4,51.507696,0.017962
ChIJA8it1huo2EcRdGaswImSuRc,51.4997794,0.0083403
ChIJYbybgK4CdkgR0Tqyylx-t80,51.509308,-0.007747
ChIJ-Q0Y1GcEdkgRpwW1k3QNek0,51.4626077,-0.114733
ChIJFSEDocwcdkgRWe4MlJ87xI0,51.515647,-0.0645216
ChIJayF2QByo2EcRSuCXjXlEYLU,51.5002452,0.0035842
ChIJh7MHVRyo2EcR39q58wztHZg,51.503038,0.0031543
ChIJT_JbmRyo2EcRgCENZywgZUg,51.502881,0.00543
ChIJGTlBktQcdkgRgF2aN-3OQTM,51.516946,-0.0520535
ChIJMWwVr4QCdkgRCKYJNhKcGPY,51.4826555,-0.0067741
ChIJIzVESoQCdkgRCkNlixKBUZ8,51.4829866,-0.0063883
ChIJqf_DLIUCdkgR_Q8C5RM4Qi8,51.483611,-0.0090119
ChIJybbuY70CdkgRUHsmvZmOFzc,51.494207,-0.012715
ChIJW221llgbdkgR3AuUZQzlnSU,51.5298069,-0.0947891
ChIJbcKrxFlmwokRgqcvzU_pG2E,40.6439568,-73.7823317
ChIJeSErdNZYwokRJFuJNCj-0wk,40.7507906,-73.9419579
ChIJL-8JrglZwokRt7UIpHnF7WU,40.7421615,-73.9805489
ChIJL1PlJTtfwokRVCmRHapdH4E,40.7570238,-73.9208448
ChIJe_3Xy9xlwokRl4kWEbHicwU,40.6243795,-73.7365137
ChIJedEa2txlwokRgvc1d4zZJhA,40.6246983,-73.7364833
ChIJF4SEq5hZwokR5qUZkP7dymw,40.7404561,-73.9808195
ChIJ0z7ESX1kwokRYtlIUvctXZw,40.6657268,-73.702847
ChIJqYwlI65ZwokRApCJaW98-H8,40.7505621,-73.9934709
ChIJj_DgdYdjwokRWFdOgHk5Iz4,40.677367,-73.70926
ChIJ97bKY0JkwokRSsyOpyR7Ihw,40.6570466,-73.7159973
ChIJkZ3cnlx7wokR0bam0j-PRRc,40.6564308,-73.6243308
ChIJLfRt_YdkwokRdeo8ZC7i5Uc,40.6650553,-73.7000294
ChIJh2loibZhwokRBCkkBBPXDZA,40.7442866,-73.7879171
ChIJs8LPRY5jwokRNNJagxfUY3E,40.6858227,-73.7161623
ChIJdWPaMf9YwokR5yrqB2DEXNc,40.7592689,-73.9805576
ChIJezBcrvNYwokRCGwwAfivN4g,40.7717691,-73.9748418
ChIJ_Xr5wetYwokRd1jnf92jyUc,40.76787,-73.963894
ChIJy7zgFglZwokRey7xXcsJHj8,40.7413719,-73.9788678
ChIJ3Z6yJiJawokR_NZVoJM3X7U,40.7216972,-73.9734364
ChIJE_U4hdNlwokRIXEc9ZXdd1E,40.6374815,-73.7394637
ChIJI5G6ZetdwokRLD8bVqvZH3w,40.679938,-73.86015
ChIJn__8k75kwokRCd4PqKwaDzw,40.6553855,-73.6731519
ChIJOe8m-gZfwokRNJ4JltuBMRo,40.7492915,-73.892547
ChIJF905xWxkwokR4FGUstrc6tc,40.66502,-73.7237005
ChIJuUMVlA1dwokR93efyfdYYDw,40.652015,-73.87155
ChIJjWE8ZNFlwokR7e0uAiLo6Y8,40.635902,-73.740004
ChIJF5VzOZhlwokRMKw4SvBUNHg,40.6583355,-73.7008697
ChIJuR4RGi9nwokRuwZnJepwnEI,40.6817958,-73.8027529
ChIJhV16AF9kwokRpRkrLhx0xXI,40.6532681,-73.7034905
ChIJ-xAmww1ZwokRZiFWRgypmwI,40.7374844,-73.9738236
ChIJX_2ZFy1nwokR1Xn8-Cq_WLQ,40.68873,-73.804479
ChIJAZ0j1ZZkwokR8tIRwNxKW1U,40.6600216,-73.6829964
ChIJP5YkeLEl6IkRbU4l4pJycNI,40.8922871,-73.3375382
ChIJMx3mMEkk6IkRgLDnD_VjvAg,40.9057705,-73.3410952
ChIJGSG37ol-wokReEA-A4x9SQE,40.69097,-73.5429111
ChIJJ0v60WVgwokR7p3LmvgHMpk,40.7030315,-73.8037249
ChIJhaZS8MVg6IkRTy9aoEN7kO0,40.9592495,-72.800517
ChIJYfBo8quK6IkRHZRmUg0Qwkc,40.9226586,-72.7021717
ChIJs5EIzexmwokR3WSIR1jYX-0,40.6589839,-73.7717733
ChIJH6ReOKlZwokR1V_dhsNHNsA,40.749048,-73.9866819
ChIJVfwAOq9ZwokRqnVhCm3le_g,40.7478391,-73.9895187
ChIJi5S2i5hZwokRXwz3B-FBlLM,40.735612,-73.991617
ChIJU3ex96JZwokR-Fxpjm58XVg,40.7369679,-73.9897209
ChIJ4e2V25hZwokRieqGnSVvqBo,40.7341994,-73.9900714
